ID,TAXONOMY
138772,
138773,
138774,
138775,
138776,207Q00000X
138777,207Q00000X
138778,
138779,
138780,
138781,
138782,
138783,
138784,
138785,207R00000X
138786,
138787,
138788,
138789,207R00000X
138790,
138791,208000000X
138792,
138793,
138794,207Q00000X
138795,
138796,
138797,
138798,
138799,
138800,207Q00000X
138801,2084P0800X
138802,2084N0400X
138803,
138804,
138805,
138806,
138807,
138808,
138809,207Q00000X
138810,
138811,
138812,
138813,
138814,
138815,
138816,
138817,
138818,
138819,
138820,
138821,2084P0800X
138822,
138823,
138824,
138825,207Q00000X
138826,
138827,
138828,
138829,
138830,
138831,
138832,
138833,
138834,207R00000X
138835,
138836,2084N0400X
138837,
138838,
138839,
138840,
138841,
138842,363A00000X
138843,
138844,
138845,
138846,2084P0800X
138847,
138848,
138849,207R00000X
138850,
138851,
138852,
138853,
138854,208D00000X
138855,
138856,
138857,367500000X
138858,
138859,
138860,207RH0003X
138861,
138862,174400000X
138863,
138864,207RG0300X
138865,
138866,
138867,
138868,
138869,
138870,
138871,
138872,2084N0400X
138873,
138874,
138875,
138876,2084N0400X
138877,
138878,
138879,
138880,2084P0800X
138881,
138882,
138883,
138884,
138885,207R00000X
138886,
138887,
138888,
138889,
138890,
138891,
138892,
138893,207R00000X
138894,
138895,
138896,207N00000X
138897,
138898,
138899,
138900,
138901,
138902,2084N0400X
138903,
138904,2084N0402X
138905,2084P0800X
138906,207Q00000X
138907,
138908,
138909,
138910,2084P0800X
138911,
138912,
138913,
138914,
138915,2084N0400X
138916,
138917,
138918,
138919,2084P0800X
138920,2084P0800X
138921,207T00000X
138922,2084N0400X
138923,
138924,
138925,
138926,207T00000X
138927,2084N0400X
138928,
138929,
138930,207Q00000X
138931,
138932,207Q00000X
138933,
138934,
138935,
138936,
138937,2084N0400X
138938,
138939,2084P0800X
138940,207Q00000X
138941,
138942,
138943,2084P0804X
138944,
138945,
138946,208000000X
138947,2084N0402X
138948,
138949,2084N0400X
138950,
138951,207Q00000X
138952,207RR0500X
138953,
138954,
138955,207RG0100X
138956,207Q00000X
138957,
138958,207R00000X
138959,
138960,
138961,
138962,
138963,207L00000X
138964,2084N0400X
138965,
138966,
138967,
138968,
138969,207Q00000X
138970,
138971,
138972,
138973,
138974,
138975,
138976,2084N0400X
138977,2084N0400X
138978,207Q00000X
138979,
138980,
138981,
138982,
138983,207R00000X
138984,
138985,
138986,
138987,
138988,2084N0400X
138989,207Q00000X
138990,207Q00000X
138991,207R00000X
138992,
138993,
138994,2084N0400X
138995,2084P0800X
138996,
138997,
138998,
138999,
139000,2084S0012X
139001,
139002,
139003,
139004,
139005,
139006,2084P0800X
139007,
139008,
139009,
139010,207R00000X
139011,2084N0600X
139012,
139013,
139014,
139015,
139016,
139017,2084F0202X
139018,
139019,2084N0400X
139020,
139021,2084P0800X
139022,
139023,
139024,
139025,
139026,
139027,207P00000X
139028,
139029,
139030,2084N0400X
139031,
139032,2084N0400X
139033,2084N0400X
139034,2084P0800X
139035,207W00000X
139036,2084P0800X
139037,207RP1001X
139038,
139039,
139040,
139041,
139042,163W00000X
139043,
139044,2084N0400X
139045,
139046,
139047,
139048,207Q00000X
139049,
139050,
139051,
139052,
139053,
139054,
139055,208VP0000X
139056,
139057,207RC0000X
139058,
139059,
139060,2084N0400X
139061,
139062,
139063,207R00000X
139064,2084P0800X
139065,
139066,207T00000X
139067,
139068,
139069,207Q00000X
139070,2084P0800X
139071,
139072,
139073,
139074,2084P0800X
139075,
139076,
139077,
139078,
139079,
139080,
139081,
139082,
139083,
139084,
139085,
139086,
139087,
139088,
139089,
139090,2084N0400X
139091,
139092,
139093,
139094,
139095,207W00000X
139096,2083X0100X
139097,
139098,
139099,
139100,
139101,207R00000X
139102,2084P0800X
139103,
139104,
139105,
139106,
139107,
139108,
139109,
139110,
139111,
139112,
139113,
139114,
139115,
139116,
139117,207Q00000X
139118,
139119,
139120,
139121,
139122,
139123,
139124,2084P0800X
139125,
139126,
139127,
139128,2084P0800X
139129,
139130,
139131,
139132,
139133,
139134,207RG0300X
139135,207R00000X
139136,
139137,207W00000X
139138,
139139,2084P0800X
139140,
139141,
139142,2084P0800X
139143,
139144,
139145,2084N0400X
139146,
139147,
139148,
139149,
139150,
139151,
139152,
139153,208000000X
139154,2084N0400X
139155,
139156,
139157,
139158,
139159,2084P0800X
139160,
139161,
139162,
139163,
139164,
139165,
139166,
139167,
139168,
139169,207Q00000X
139170,
139171,
139172,
139173,208000000X
139174,
139175,
139176,2084P0800X
139177,
139178,
139179,
139180,
139181,
139182,
139183,
139184,207R00000X
139185,
139186,
139187,
139188,
139189,2085R0001X
139190,
139191,
139192,2084P0800X
139193,
139194,
139195,
139196,207Q00000X
139197,
139198,
139199,207Q00000X
139200,
139201,
139202,
139203,
139204,
139205,
139206,
139207,2084N0400X
139208,
139209,
139210,
139211,
139212,
139213,2084P0800X
139214,
139215,
139216,2084P0800X
139217,207RI0011X
139218,2084N0400X
139219,207P00000X
139220,
139221,
139222,207R00000X
139223,
139224,
139225,
139226,
139227,
139228,
139229,
139230,
139231,
139232,
139233,207Q00000X
139234,207Q00000X
139235,
139236,
139237,
139238,
139239,
139240,
139241,
139242,
139243,
139244,
139245,
139246,
139247,208100000X
139248,207Q00000X
139249,
139250,
139251,
139252,207Q00000X
139253,
139254,
139255,
139256,
139257,2084P0800X
139258,
139259,2084N0400X
139260,2084P0800X
139261,
139262,
139263,207N00000X
139264,
139265,2084N0400X
139266,
139267,
139268,
139269,
139270,
139271,
139272,
139273,2084N0400X
139274,
139275,2084P0800X
139276,
139277,
139278,
139279,2084P0800X
139280,
139281,
139282,
139283,
139284,
139285,
139286,
139287,
139288,
139289,
139290,
139291,
139292,
139293,
139294,363LF0000X
139295,
139296,
139297,
139298,
139299,2084N0400X
139300,
139301,
139302,
139303,
139304,
139305,
139306,2084N0400X
139307,
139308,
139309,
139310,
139311,
139312,
139313,
139314,
139315,
139316,
139317,2084N0402X
139318,207Q00000X
139319,208M00000X
139320,
139321,
139322,2084N0400X
139323,
139324,2084N0400X
139325,
139326,
139327,174400000X
139328,2084P0800X
139329,207Q00000X
139330,
139331,
139332,
139333,
139334,
139335,
139336,
139337,
139338,
139339,
139340,
139341,
139342,
139343,
139344,
139345,2084P0800X
139346,
139347,
139348,207T00000X
139349,
139350,
139351,
139352,
139353,207P00000X
139354,207Q00000X
139355,174400000X
139356,2080P0008X
139357,
139358,
139359,
139360,
139361,207Q00000X
139362,2084N0400X
139363,207R00000X
139364,
139365,
139366,
139367,
139368,
139369,
139370,
139371,
139372,
139373,2084A0401X
139374,207R00000X
139375,
139376,
139377,
139378,
139379,
139380,207Q00000X
139381,
139382,2084P0800X
139383,207R00000X
139384,207KA0200X
139385,2084P0800X
139386,
139387,
139388,
139389,2084P0800X
139390,
139391,
139392,
139393,2084P0804X
139394,
139395,
139396,
139397,
139398,
139399,
139400,
139401,207T00000X
139402,
139403,
139404,
139405,
139406,
139407,
139408,
139409,
139410,207Q00000X
139411,
139412,
139413,
139414,
139415,207R00000X
139416,2084N0400X
139417,
139418,
139419,
139420,2084N0600X
139421,
139422,
139423,
139424,
139425,
139426,163W00000X
139427,2084N0400X
139428,
139429,
139430,
139431,
139432,
139433,103T00000X
139434,2084P0800X
139435,
139436,
139437,
139438,
139439,
139440,207Q00000X
139441,
139442,
139443,207R00000X
139444,
139445,207R00000X
139446,
139447,
139448,207R00000X
139449,
139450,
139451,
139452,
139453,
139454,
139455,207N00000X
139456,207R00000X
139457,
139458,
139459,
139460,
139461,
139462,
139463,
139464,
139465,
139466,207R00000X
139467,
139468,
139469,
139470,
139471,
139472,2084N0400X
139473,
139474,207P00000X
139475,
139476,
139477,
139478,207KI0005X
139479,
139480,
139481,2084N0400X
139482,
139483,
139484,
139485,
139486,2084N0400X
139487,207R00000X
139488,207R00000X
139489,2084P0800X
139490,
139491,
139492,207L00000X
139493,363LF0000X
139494,
139495,
139496,2084P0800X
139497,207Q00000X
139498,
139499,
139500,
139501,
139502,2084P0800X
139503,
139504,
139505,
139506,
139507,
139508,
139509,
139510,207RR0500X
139511,207RE0101X
139512,
139513,
139514,
139515,
139516,
139517,
139518,2084P0800X
139519,
139520,207Q00000X
139521,
139522,
139523,
139524,2084N0400X
139525,207R00000X
139526,
139527,
139528,207W00000X
139529,
139530,
139531,
139532,
139533,
139534,
139535,
139536,207R00000X
139537,
139538,
139539,
139540,207RH0003X
139541,
139542,
139543,2084N0400X
139544,
139545,207RI0011X
139546,
139547,
139548,
139549,
139550,
139551,2084P0800X
139552,
139553,
139554,
139555,207T00000X
139556,
139557,2084N0400X
139558,2084N0400X
139559,2084N0400X
139560,
139561,207L00000X
139562,
139563,
139564,
139565,2084P0800X
139566,390200000X
139567,
139568,
139569,2084P0800X
139570,
139571,
139572,2084N0400X
139573,
139574,
139575,2084N0400X
139576,2084P0800X
139577,
139578,
139579,2084P0800X
139580,2084P0800X
139581,
139582,2084N0400X
139583,
139584,
139585,
139586,
139587,
139588,
139589,
139590,
139591,
139592,
139593,
139594,
139595,
139596,
139597,
139598,
139599,2084P0800X
139600,
139601,204C00000X
139602,
139603,2084P0800X
139604,
139605,
139606,207R00000X
139607,
139608,
139609,
139610,
139611,
139612,
139613,2084P0800X
139614,
139615,
139616,
139617,207K00000X
139618,207R00000X
139619,208000000X
139620,
139621,2084N0400X
139622,
139623,
139624,
139625,
139626,
139627,
139628,
139629,2084P0800X
139630,
139631,
139632,2084P0800X
139633,
139634,207Q00000X
139635,
139636,
139637,2084N0400X
139638,
139639,
139640,
139641,
139642,2084N0400X
139643,
139644,
139645,
139646,
139647,
139648,
139649,
139650,
139651,
139652,
139653,
139654,
139655,
139656,
139657,
139658,
139659,207Q00000X
139660,207Q00000X
139661,
139662,2084P0800X
139663,363LP0808X
139664,
139665,
139666,
139667,
139668,207R00000X
139669,
139670,
139671,
139672,207RC0000X
139673,2084P0800X
139674,
139675,2084N0400X
139676,
139677,
139678,2085R0001X
139679,
139680,
139681,207Q00000X
139682,
139683,
139684,207Q00000X
139685,
139686,
139687,
139688,2080P0008X
139689,208000000X
139690,2084P0800X
139691,
139692,
139693,
139694,174400000X
139695,
139696,2084N0400X
139697,
139698,
139699,
139700,2084N0400X
139701,
139702,
139703,
139704,
139705,2084P0800X
139706,207R00000X
139707,
139708,
139709,
139710,
139711,
139712,
139713,2084P0015X
139714,
139715,2084N0400X
139716,2084N0400X
139717,
139718,
139719,207R00000X
139720,
139721,207UN0901X
139722,
139723,
139724,
139725,
139726,
139727,207L00000X
139728,
139729,
139730,
139731,
139732,207R00000X
139733,
139734,2084P0015X
139735,
139736,207R00000X
139737,
139738,
139739,
139740,2084P0800X
139741,
139742,
139743,
139744,
139745,
139746,
139747,
139748,
139749,
139750,2084P0800X
139751,
139752,2084P0800X
139753,207R00000X
139754,208800000X
139755,
139756,2084P0015X
139757,
139758,
139759,
139760,207Q00000X
139761,
139762,
139763,
139764,207Q00000X
139765,
139766,2084N0600X
139767,207RC0000X
139768,
139769,
139770,
139771,
139772,
139773,
139774,
139775,2084P0800X
139776,
139777,
139778,
139779,
139780,
139781,207Q00000X
139782,
139783,
139784,
139785,
139786,
139787,
139788,363LA2100X
139789,
139790,
139791,
139792,
139793,
139794,
139795,
139796,
139797,
139798,2084N0402X
139799,
139800,
139801,2084P0800X
139802,
139803,
139804,2084P0800X
139805,
139806,
139807,
139808,
139809,
139810,
139811,207Q00000X
139812,
139813,
139814,
139815,207R00000X
139816,
139817,2084N0400X
139818,2084P0800X
139819,
139820,207Q00000X
139821,
139822,2084N0400X
139823,
139824,
139825,
139826,
139827,
139828,207Q00000X
139829,
139830,
139831,207RH0003X
139832,
139833,207Q00000X
139834,207Q00000X
139835,
139836,
139837,207R00000X
139838,
139839,207Q00000X
139840,2084P0800X
139841,
139842,
139843,
139844,
139845,
139846,
139847,207R00000X
139848,2084P0800X
139849,2084N0402X
139850,
139851,
139852,207RP1001X
139853,
139854,
139855,
139856,
139857,
139858,2084N0400X
139859,
139860,
139861,2084N0400X
139862,2084N0400X
139863,
139864,
139865,
139866,
139867,2084P0800X
139868,207Q00000X
139869,
139870,
139871,
139872,2084P0800X
139873,
139874,
139875,
139876,
139877,
139878,2084N0400X
139879,
139880,207Q00000X
139881,2084P0800X
139882,
139883,
139884,
139885,
139886,
139887,
139888,
139889,
139890,2084N0400X
139891,
139892,
139893,
139894,
139895,2084N0400X
139896,
139897,
139898,
139899,
139900,
139901,
139902,
139903,
139904,
139905,207T00000X
139906,207Q00000X
139907,
139908,
139909,
139910,
139911,
139912,
139913,
139914,
139915,
139916,2084N0402X
139917,
139918,
139919,2084P0800X
139920,207Q00000X
139921,
139922,
139923,
139924,
139925,
139926,
139927,207Q00000X
139928,207Q00000X
139929,
139930,2084P0800X
139931,
139932,
139933,
139934,
139935,2084N0400X
139936,2084P0800X
139937,
139938,
139939,
139940,
139941,
139942,
139943,
139944,
139945,207R00000X
139946,
139947,
139948,
139949,
139950,
139951,
139952,
139953,207Q00000X
139954,
139955,
139956,
139957,
139958,207RG0300X
139959,207V00000X
139960,207Q00000X
139961,
139962,
139963,
139964,2084P0800X
139965,
139966,
139967,
139968,2084P0800X
139969,
139970,
139971,
139972,207W00000X
139973,
139974,207Q00000X
139975,
139976,207R00000X
139977,
139978,
139979,
139980,
139981,
139982,
139983,
139984,
139985,2084P0802X
139986,
139987,2084N0400X
139988,
139989,
139990,
139991,
139992,
139993,207T00000X
139994,
139995,
139996,2084N0400X
139997,207R00000X
139998,
139999,
140000,
140001,
140002,2084N0400X
140003,
140004,
140005,
140006,
140007,
140008,
140009,207Q00000X
140010,207Q00000X
140011,
140012,
140013,
140014,
140015,
140016,
140017,
140018,
140019,
140020,2084N0400X
140021,
140022,
140023,
140024,
140025,
140026,
140027,
140028,
140029,
140030,
140031,
140032,207Q00000X
140033,
140034,
140035,
140036,
140037,
140038,
140039,
140040,207W00000X
140041,
140042,
140043,
140044,
140045,
140046,
140047,
140048,207Q00000X
140049,
140050,2084N0400X
140051,
140052,2084P0800X
140053,
140054,
140055,
140056,
140057,
140058,2084P0800X
140059,
140060,
140061,
140062,2084N0400X
140063,207R00000X
140064,
140065,
140066,
140067,
140068,
140069,207RC0000X
140070,
140071,
140072,
140073,
140074,
140075,
140076,
140077,
140078,
140079,2084P0800X
140080,207Q00000X
140081,
140082,207R00000X
140083,
140084,
140085,
140086,207Q00000X
140087,
140088,
140089,207RH0003X
140090,
140091,
140092,
140093,
140094,2084N0400X
140095,
140096,
140097,
140098,2084N0400X
140099,
140100,
140101,207T00000X
140102,
140103,2084P0800X
140104,207RH0003X
140105,
140106,
140107,
140108,
140109,
140110,
140111,
140112,
140113,
140114,207Q00000X
140115,
140116,207Q00000X
140117,2084N0400X
140118,207R00000X
140119,
140120,207Q00000X
140121,207R00000X
140122,
140123,
140124,
140125,
140126,207Q00000X
140127,
140128,
140129,
140130,
140131,207Q00000X
140132,
140133,207R00000X
140134,
140135,
140136,
140137,
140138,
140139,
140140,
140141,207RP1001X
140142,
140143,
140144,
140145,207R00000X
140146,2084N0400X
140147,2084P0800X
140148,
140149,
140150,
140151,
140152,
140153,207Q00000X
140154,
140155,
140156,
140157,
140158,
140159,
140160,
140161,
140162,207Q00000X
140163,
140164,207Q00000X
140165,
140166,
140167,207R00000X
140168,207R00000X
140169,
140170,
140171,
140172,
140173,
140174,207R00000X
140175,
140176,
140177,
140178,
140179,
140180,
140181,207Q00000X
140182,207R00000X
140183,
140184,
140185,
140186,207R00000X
140187,
140188,
140189,
140190,
140191,
140192,
140193,
140194,
140195,
140196,
140197,2084N0400X
140198,207Q00000X
140199,390200000X
140200,
140201,207R00000X
140202,
140203,
140204,2084P0800X
140205,
140206,207N00000X
140207,
140208,2084P0804X
140209,207Q00000X
140210,
140211,
140212,
140213,
140214,
140215,
140216,
140217,
140218,207RG0100X
140219,
140220,
140221,
140222,
140223,
140224,
140225,
140226,
140227,
140228,
140229,
140230,
140231,
140232,
140233,207RG0100X
140234,2084P0800X
140235,
140236,
140237,
140238,
140239,
140240,
140241,
140242,
140243,
140244,2084N0400X
140245,
140246,
140247,
140248,
140249,
140250,2084N0402X
140251,2084N0400X
140252,
140253,
140254,
140255,
140256,207Q00000X
140257,2084P0800X
140258,
140259,207Q00000X
140260,
140261,
140262,
140263,
140264,
140265,207Q00000X
140266,
140267,
140268,207R00000X
140269,
140270,
140271,
140272,
140273,207R00000X
140274,207R00000X
140275,
140276,
140277,
140278,
140279,
140280,
140281,
140282,
140283,2084P0800X
140284,207W00000X
140285,
140286,
140287,
140288,
140289,
140290,
140291,
140292,
140293,
140294,
140295,
140296,
140297,
140298,
140299,
140300,
140301,
140302,207Q00000X
140303,
140304,207Q00000X
140305,
140306,
140307,
140308,
140309,
140310,
140311,
140312,2084N0400X
140313,
140314,
140315,2084P0800X
140316,
140317,
140318,
140319,207R00000X
140320,2084N0400X
140321,
140322,
140323,2084P0800X
140324,
140325,
140326,
140327,
140328,
140329,
140330,
140331,
140332,
140333,
140334,
140335,
140336,
140337,
140338,
140339,
140340,2084N0400X
140341,
140342,207R00000X
140343,2084N0400X
140344,2085R0001X
140345,
140346,2084N0400X
140347,207K00000X
140348,
140349,
140350,
140351,
140352,
140353,2084P0800X
140354,
140355,
140356,
140357,
140358,
140359,
140360,2084N0400X
140361,
140362,
140363,
140364,
140365,2084N0400X
140366,
140367,
140368,
140369,
140370,207L00000X
140371,207R00000X
140372,
140373,
140374,
140375,
140376,2084N0400X
140377,2084P0800X
140378,
140379,
140380,
140381,
140382,
140383,
140384,
140385,
140386,
140387,
140388,
140389,207RS0012X
140390,
140391,
140392,
140393,
140394,
140395,207R00000X
140396,207Q00000X
140397,
140398,2084P0800X
140399,207RH0003X
140400,
140401,
140402,2084P0800X
140403,207Q00000X
140404,
140405,
140406,
140407,
140408,
140409,
140410,
140411,
140412,
140413,
140414,
140415,207Q00000X
140416,
140417,
140418,
140419,
140420,
140421,
140422,2084N0400X
140423,
140424,
140425,
140426,
140427,
140428,2084N0402X
140429,207R00000X
140430,207RC0000X
140431,
140432,
140433,207ZP0105X
140434,
140435,
140436,
140437,
140438,
140439,
140440,207R00000X
140441,
140442,
140443,
140444,
140445,
140446,2084P0800X
140447,2084P0800X
140448,
140449,207RP1001X
140450,
140451,
140452,
140453,
140454,
140455,2084P0800X
140456,2084P0800X
140457,
140458,2084N0400X
140459,2084P0800X
140460,
140461,2084P0800X
140462,
140463,
140464,2084P0800X
140465,
140466,
140467,
140468,2084P0800X
140469,
140470,
140471,
140472,
140473,2084P0804X
140474,2084N0400X
140475,
140476,
140477,
140478,
140479,2085R0202X
140480,2084N0400X
140481,2084N0400X
140482,
140483,2084P0800X
140484,
140485,207RG0100X
140486,
140487,
140488,
140489,
140490,207Q00000X
140491,
140492,2084N0400X
140493,207Q00000X
140494,
140495,
140496,
140497,
140498,174400000X
140499,
140500,
140501,207Q00000X
140502,
140503,
140504,
140505,
140506,207Q00000X
140507,2084N0400X
140508,
140509,
140510,
140511,
140512,
140513,207Q00000X
140514,
140515,2084P0800X
140516,207N00000X
140517,
140518,
140519,2084P0800X
140520,2084N0400X
140521,207N00000X
140522,207Q00000X
140523,207Q00000X
140524,
140525,2084P0800X
140526,
140527,
140528,
140529,208D00000X
140530,2084N0400X
140531,
140532,
140533,
140534,
140535,207Q00000X
140536,207N00000X
140537,
140538,
140539,
140540,2084N0400X
140541,
140542,
140543,
140544,
140545,
140546,
140547,2084N0400X
140548,
140549,
140550,2084P0800X
140551,2084P0800X
140552,207R00000X
140553,2084P0800X
140554,
140555,2084N0600X
140556,207Q00000X
140557,
140558,
140559,
140560,2084N0400X
140561,
140562,2084N0400X
140563,2084N0400X
140564,
140565,208000000X
140566,2084P0800X
140567,2084P0800X
140568,
140569,
140570,
140571,2083X0100X
140572,
140573,2084P0800X
140574,207Q00000X
140575,
140576,
140577,
140578,
140579,
140580,2084N0400X
140581,
140582,
140583,207R00000X
140584,
140585,
140586,
140587,
140588,
140589,
140590,
140591,
140592,
140593,
140594,2084N0400X
140595,
140596,
140597,
140598,
140599,
140600,
140601,
140602,
140603,207R00000X
140604,
140605,2084N0600X
140606,2084N0400X
140607,207P00000X
140608,207Q00000X
140609,
140610,
140611,
140612,207RA0401X
140613,
140614,207V00000X
140615,
140616,207R00000X
140617,
140618,163W00000X
140619,
140620,
140621,
140622,208000000X
140623,
140624,
140625,2084P0800X
140626,
140627,
140628,
140629,207RH0003X
140630,
140631,
140632,
140633,
140634,207R00000X
140635,
140636,
140637,
140638,
140639,
140640,207Q00000X
140641,
140642,
140643,
140644,
140645,
140646,
140647,
140648,
140649,207RX0202X
140650,2084N0400X
140651,
140652,2084P0800X
140653,207R00000X
140654,
140655,
140656,
140657,207N00000X
140658,
140659,
140660,
140661,
140662,
140663,
140664,
140665,207RG0100X
140666,
140667,
140668,
140669,
140670,207RR0500X
140671,
140672,
140673,2084P0800X
140674,
140675,
140676,
140677,207R00000X
140678,
140679,
140680,207WX0107X
140681,2084N0400X
140682,
140683,
140684,207R00000X
140685,207R00000X
140686,
140687,
140688,
140689,2084N0400X
140690,
140691,2084P0800X
140692,
140693,
140694,
140695,207RG0300X
140696,
140697,
140698,
140699,207Q00000X
140700,207N00000X
140701,
140702,
140703,
140704,2084P0800X
140705,
140706,207R00000X
140707,
140708,
140709,
140710,
140711,
140712,
140713,
140714,
140715,207Q00000X
140716,207Q00000X
140717,
140718,
140719,2084P0800X
140720,
140721,
140722,
140723,
140724,207R00000X
140725,
140726,207RH0003X
140727,207Q00000X
140728,
140729,
140730,
140731,
140732,
140733,2084P0804X
140734,
140735,
140736,207Q00000X
140737,207RI0200X
140738,
140739,
140740,2084P0800X
140741,
140742,
140743,
140744,
140745,
140746,
140747,
140748,
140749,207P00000X
140750,
140751,
140752,
140753,2084P0804X
140754,
140755,207RP1001X
140756,
140757,2084N0400X
140758,
140759,207R00000X
140760,
140761,2084P0800X
140762,
140763,
140764,2080P0008X
140765,
140766,
140767,
140768,
140769,
140770,
140771,
140772,
140773,
140774,207RR0500X
140775,
140776,
140777,207R00000X
140778,
140779,207Q00000X
140780,207R00000X
140781,2084P0800X
140782,208000000X
140783,
140784,2084P0800X
140785,2084P0800X
140786,207R00000X
140787,
140788,
140789,2084N0400X
140790,
140791,
140792,
140793,
140794,
140795,
140796,2084N0400X
140797,
140798,
140799,
140800,
140801,
140802,
140803,
140804,2084P0800X
140805,
140806,
140807,2084P0800X
140808,
140809,2084P0800X
140810,207RC0000X
140811,207ZP0102X
140812,
140813,2084P0800X
140814,2084N0400X
140815,
140816,2084P0800X
140817,
140818,
140819,207RN0300X
140820,
140821,2084N0400X
140822,
140823,
140824,2084N0400X
140825,
140826,
140827,
140828,
140829,
140830,2084N0400X
140831,
140832,
140833,
140834,
140835,207RC0000X
140836,2084P0800X
140837,207RR0500X
140838,
140839,
140840,
140841,207Q00000X
140842,
140843,
140844,208000000X
140845,
140846,
140847,
140848,207R00000X
140849,207Q00000X
140850,
140851,
140852,2084P0800X
140853,
140854,
140855,
140856,2084P0800X
140857,
140858,2084N0400X
140859,
140860,
140861,
140862,
140863,
140864,2084N0400X
140865,2084P0800X
140866,208000000X
140867,2084N0400X
140868,
140869,2084F0202X
140870,2084P0800X
140871,
140872,
140873,
140874,
140875,
140876,
140877,
140878,207Q00000X
140879,
140880,2084N0400X
140881,
140882,2084N0400X
140883,2084N0400X
140884,
140885,2084N0400X
140886,
140887,
140888,
140889,2084N0400X
140890,2084P0800X
140891,
140892,2084N0400X
140893,
140894,
140895,
140896,207Q00000X
140897,207Q00000X
140898,
140899,
140900,
140901,
140902,
140903,207Q00000X
140904,
140905,
140906,
140907,207P00000X
140908,
140909,
140910,
140911,
140912,
140913,
140914,2084N0402X
140915,2084N0400X
140916,207QA0401X
140917,
140918,
140919,
140920,207T00000X
140921,207Q00000X
140922,
140923,
140924,
140925,207Q00000X
140926,
140927,
140928,
140929,
140930,
140931,
140932,
140933,
140934,
140935,363LF0000X
140936,
140937,2084P0804X
140938,207RC0000X
140939,
140940,
140941,
140942,
140943,207R00000X
140944,
140945,
140946,
140947,
140948,2084N0400X
140949,
140950,
140951,2084S0012X
140952,2084N0400X
140953,
140954,
140955,207Q00000X
140956,
140957,
140958,
140959,
140960,2084N0400X
140961,
140962,
140963,
140964,
140965,
140966,
140967,
140968,2084P0800X
140969,207R00000X
140970,
140971,207R00000X
140972,
140973,
140974,
140975,
140976,
140977,
140978,2084N0400X
140979,
140980,
140981,
140982,
140983,
140984,
140985,
140986,
140987,
140988,207Q00000X
140989,
140990,
140991,
140992,2084P0800X
140993,2084N0400X
140994,2084N0400X
140995,
140996,2084P0800X
140997,
140998,
140999,
141000,2084N0400X
141001,207RS0012X
141002,
141003,
141004,2084P0800X
141005,207R00000X
141006,
141007,207WX0107X
141008,207RG0100X
141009,
141010,207Q00000X
141011,
141012,
141013,
141014,2084N0400X
141015,2084P0800X
141016,
141017,2084P0800X
141018,207K00000X
141019,
141020,
141021,
141022,2084N0008X
141023,
141024,
141025,
141026,
141027,
141028,
141029,2084P0802X
141030,
141031,
141032,
141033,
141034,
141035,
141036,
141037,
141038,
141039,
141040,
141041,
141042,2084P0800X
141043,
141044,
141045,
141046,
141047,2084P0800X
141048,
141049,
141050,
141051,
141052,
141053,2084N0400X
141054,
141055,207RG0100X
141056,
141057,
141058,
141059,
141060,
141061,
141062,
141063,
141064,
141065,
141066,
141067,
141068,207ZH0000X
141069,
141070,
141071,207Q00000X
141072,2084N0402X
141073,
141074,2084N0400X
141075,
141076,
141077,
141078,2084P0800X
141079,
141080,
141081,
141082,
141083,
141084,2084P0800X
141085,
141086,2081S0010X
141087,2084P0800X
141088,2084P0800X
141089,
141090,2084P0800X
141091,
141092,
141093,
141094,
141095,
141096,
141097,
141098,
141099,
141100,
141101,
141102,
141103,
141104,2084N0402X
141105,
141106,
141107,
141108,2084P0800X
141109,
141110,
141111,
141112,
141113,
141114,
141115,
141116,2084N0400X
141117,
141118,
141119,
141120,
141121,
141122,
141123,2084N0400X
141124,
141125,
141126,
141127,
141128,
141129,
141130,2084N0402X
141131,
141132,
141133,207R00000X
141134,
141135,207V00000X
141136,
141137,2084N0400X
141138,
141139,
141140,
141141,
141142,207R00000X
141143,
141144,2084P0800X
141145,
141146,
141147,2084P0800X
141148,208000000X
141149,
141150,
141151,
141152,
141153,
141154,2084N0400X
141155,
141156,2084N0400X
141157,
141158,
141159,
141160,
141161,
141162,
141163,
141164,363LP0200X
141165,
141166,2084N0400X
141167,
141168,
141169,207Q00000X
141170,
141171,
141172,
141173,207R00000X
141174,
141175,
141176,163W00000X
141177,
141178,207R00000X
141179,
141180,
141181,2084N0400X
141182,
141183,
141184,
141185,
141186,
141187,2084P0800X
141188,
141189,2084N0400X
141190,
141191,
141192,
141193,
141194,
141195,208000000X
141196,
141197,2084P0800X
141198,208000000X
141199,
141200,
141201,
141202,
141203,
141204,
141205,
141206,2084P0800X
141207,
141208,
141209,
141210,2084P0800X
141211,
141212,207RA0000X
141213,
141214,2084N0400X
141215,
141216,
141217,2084P0800X
141218,
141219,
141220,
141221,
141222,
141223,
141224,
141225,207Q00000X
141226,
141227,207Q00000X
141228,
141229,207RG0100X
141230,
141231,
141232,
141233,
141234,
141235,207Q00000X
141236,
141237,
141238,
141239,
141240,2084P0800X
141241,
141242,
141243,
141244,363LA2200X
141245,
141246,
141247,
141248,
141249,207R00000X
141250,
141251,
141252,
141253,
141254,
141255,
141256,207RH0003X
141257,
141258,2084P0800X
141259,
141260,2084P0800X
141261,
141262,
141263,
141264,
141265,2084P0800X
141266,
141267,
141268,
141269,
141270,207R00000X
141271,
141272,
141273,
141274,
141275,
141276,
141277,
141278,
141279,
141280,208000000X
