ID,TAXONOMY,IS_HCP
137073,-1,1
137074,-1,0
137075,-1,0
137076,-1,0
137077,-1,0
137078,-1,0
137079,-1,0
137080,-1,0
137081,-1,0
137082,-1,0
137083,207Q00000X,1
137084,-1,0
137085,-1,0
137086,-1,0
137087,207Q00000X,1
137088,-1,0
137089,-1,0
137090,-1,0
137091,-1,0
137092,-1,0
137093,-1,0
137094,-1,0
137095,-1,0
137096,2084P0800X,1
137097,-1,0
137098,-1,0
137099,2084N0400X,1
137100,-1,0
137101,-1,0
137102,-1,0
137103,-1,0
137104,-1,0
137105,207Q00000X,1
137106,2084P0800X,1
137107,-1,0
137108,-1,0
137109,207RP1001X,1
137110,-1,0
137111,2084N0400X,1
137112,-1,0
137113,-1,0
137114,-1,0
137115,-1,0
137116,2084N0400X,1
137117,207RG0100X,1
137118,-1,0
137119,207Q00000X,1
137120,2084N0600X,1
137121,-1,0
137122,-1,0
137123,-1,0
137124,207Q00000X,1
137125,-1,0
137126,-1,0
137127,207Q00000X,1
137128,-1,0
137129,-1,0
137130,-1,0
137131,-1,0
137132,2084P0800X,1
137133,-1,0
137134,-1,0
137135,-1,0
137136,2084P0800X,1
137137,-1,0
137138,-1,0
137139,-1,0
137140,-1,0
137141,-1,1
137142,-1,0
137143,-1,0
137144,-1,0
137145,-1,0
137146,-1,0
137147,2084P0800X,1
137148,-1,0
137149,-1,0
137150,-1,0
137151,2084N0400X,1
137152,2084P0800X,1
137153,-1,0
137154,-1,0
137155,-1,0
137156,-1,0
137157,-1,0
137158,207RH0000X,1
137159,-1,0
137160,-1,0
137161,-1,0
137162,207R00000X,1
137163,-1,0
137164,2084P0800X,1
137165,207RG0100X,1
137166,-1,0
137167,-1,0
137168,-1,0
137169,-1,0
137170,-1,0
137171,207R00000X,1
137172,-1,0
137173,-1,0
137174,-1,0
137175,-1,0
137176,-1,0
137177,-1,0
137178,-1,0
137179,-1,0
137180,-1,0
137181,207ZP0105X,1
137182,2084N0400X,1
137183,2084N0400X,1
137184,-1,0
137185,-1,0
137186,-1,0
137187,2084P0800X,1
137188,-1,0
137189,-1,0
137190,207Q00000X,1
137191,-1,0
137192,2084N0402X,1
137193,-1,0
137194,-1,0
137195,207R00000X,1
137196,2084N0400X,1
137197,-1,0
137198,-1,0
137199,-1,0
137200,-1,0
137201,-1,0
137202,-1,0
137203,-1,0
137204,207Q00000X,1
137205,-1,0
137206,-1,0
137207,-1,0
137208,-1,0
137209,-1,0
137210,-1,0
137211,-1,0
137212,-1,0
137213,2084N0400X,1
137214,-1,0
137215,-1,0
137216,2084P0800X,1
137217,-1,0
137218,-1,0
137219,-1,0
137220,-1,0
137221,-1,0
137222,2084P0800X,1
137223,-1,0
137224,-1,0
137225,-1,0
137226,2084P0800X,1
137227,-1,0
137228,-1,0
137229,-1,0
137230,-1,0
137231,2084P0800X,1
137232,207Q00000X,1
137233,-1,0
137234,-1,0
137235,207RG0100X,1
137236,2084P0800X,1
137237,208000000X,1
137238,-1,0
137239,-1,0
137240,-1,0
137241,-1,0
137242,207Q00000X,1
137243,2084P0800X,1
137244,-1,0
137245,-1,0
137246,-1,0
137247,-1,0
137248,-1,0
137249,-1,0
137250,-1,0
137251,207R00000X,1
137252,-1,0
137253,2084N0402X,1
137254,2084N0400X,1
137255,207Q00000X,1
137256,2084S0012X,1
137257,-1,0
137258,-1,0
137259,2084P0800X,1
137260,208000000X,1
137261,2084N0400X,1
137262,-1,0
137263,-1,1
137264,-1,0
137265,390200000X,1
137266,-1,0
137267,-1,0
137268,-1,0
137269,2084P0800X,1
137270,207T00000X,1
137271,-1,1
137272,2084N0400X,1
137273,207R00000X,1
137274,-1,0
137275,-1,0
137276,-1,0
137277,207QS1201X,1
137278,-1,0
137279,-1,0
137280,2084P0805X,1
137281,-1,0
137282,-1,0
137283,-1,0
137284,208000000X,1
137285,-1,0
137286,-1,0
137287,-1,0
137288,207R00000X,1
137289,-1,0
137290,-1,0
137291,-1,0
137292,-1,0
137293,-1,0
137294,-1,0
137295,-1,1
137296,2084P0800X,1
137297,-1,0
137298,-1,0
137299,-1,0
137300,-1,0
137301,-1,0
137302,207R00000X,1
137303,-1,0
137304,-1,0
137305,2084P0800X,1
137306,-1,0
137307,-1,0
137308,-1,0
137309,-1,0
137310,-1,0
137311,-1,0
137312,207R00000X,1
137313,-1,0
137314,-1,0
137315,2084N0400X,1
137316,-1,0
137317,-1,0
137318,-1,0
137319,-1,0
137320,2084P0800X,1
137321,-1,1
137322,207R00000X,1
137323,-1,0
137324,-1,0
137325,-1,0
137326,-1,0
137327,2084N0600X,1
137328,-1,0
137329,-1,0
137330,2084N0400X,1
137331,-1,0
137332,-1,0
137333,207RH0003X,1
137334,-1,0
137335,207T00000X,1
137336,-1,0
137337,207R00000X,1
137338,2084N0400X,1
137339,-1,0
137340,-1,0
137341,-1,0
137342,-1,0
137343,-1,0
137344,207Q00000X,1
137345,-1,0
137346,2084N0400X,1
137347,-1,0
137348,-1,0
137349,-1,0
137350,-1,0
137351,-1,0
137352,-1,0
137353,-1,0
137354,207Q00000X,1
137355,-1,0
137356,-1,0
137357,-1,0
137358,-1,0
137359,-1,0
137360,-1,0
137361,-1,0
137362,-1,0
137363,-1,0
137364,-1,0
137365,2084P0800X,1
137366,207R00000X,1
137367,-1,0
137368,-1,0
137369,2084N0400X,1
137370,-1,0
137371,-1,0
137372,207R00000X,1
137373,2084P0800X,1
137374,-1,0
137375,-1,0
137376,-1,0
137377,-1,0
137378,-1,0
137379,-1,0
137380,207RC0000X,1
137381,-1,0
137382,-1,0
137383,-1,0
137384,-1,0
137385,207RI0011X,1
137386,-1,0
137387,-1,0
137388,-1,0
137389,-1,0
137390,-1,0
137391,2084N0400X,1
137392,-1,0
137393,-1,0
137394,207Q00000X,1
137395,-1,0
137396,2084N0400X,1
137397,2084N0400X,1
137398,-1,1
137399,-1,0
137400,2084P0800X,1
137401,-1,0
137402,-1,0
137403,-1,0
137404,-1,0
137405,-1,0
137406,-1,0
137407,-1,0
137408,-1,0
137409,207VM0101X,1
137410,-1,0
137411,-1,0
137412,-1,0
137413,-1,0
137414,2084N0400X,1
137415,-1,0
137416,-1,0
137417,-1,0
137418,-1,0
137419,2084P0800X,1
137420,-1,0
137421,-1,0
137422,-1,0
137423,2084P0800X,1
137424,-1,0
137425,-1,0
137426,-1,0
137427,-1,0
137428,2084N0400X,1
137429,-1,0
137430,-1,0
137431,363A00000X,1
137432,207Q00000X,1
137433,208100000X,1
137434,-1,0
137435,-1,0
137436,2084N0400X,1
137437,2084N0400X,1
137438,207RG0300X,1
137439,-1,0
137440,-1,0
137441,207R00000X,1
137442,2084N0400X,1
137443,2084P0800X,1
137444,207RG0100X,1
137445,207R00000X,1
137446,2084N0400X,1
137447,-1,0
137448,-1,0
137449,-1,0
137450,-1,1
137451,-1,0
137452,-1,1
137453,-1,0
137454,-1,0
137455,2084P0800X,1
137456,2084N0400X,1
137457,-1,0
137458,-1,0
137459,-1,0
137460,-1,0
137461,-1,0
137462,2084N0400X,1
137463,-1,0
137464,-1,0
137465,207RE0101X,1
137466,-1,0
137467,207V00000X,1
137468,207Q00000X,1
137469,-1,0
137470,-1,0
137471,-1,0
137472,-1,0
137473,-1,0
137474,207R00000X,1
137475,2084P0800X,1
137476,363A00000X,1
137477,-1,0
137478,-1,0
137479,-1,0
137480,2084P0800X,1
137481,-1,0
137482,2084N0402X,1
137483,2084P0800X,1
137484,-1,0
137485,-1,0
137486,-1,1
137487,-1,0
137488,2084N0400X,1
137489,-1,0
137490,-1,0
137491,-1,0
137492,-1,0
137493,-1,0
137494,207RG0100X,1
137495,-1,0
137496,-1,0
137497,-1,0
137498,-1,0
137499,2084P0800X,1
137500,-1,0
137501,-1,0
137502,363LA2200X,1
137503,-1,0
137504,-1,0
137505,-1,0
137506,-1,0
137507,-1,0
137508,2084N0400X,1
137509,-1,0
137510,-1,0
137511,207N00000X,1
137512,-1,0
137513,2084P0800X,1
137514,-1,0
137515,-1,0
137516,2084N0400X,1
137517,-1,0
137518,-1,0
137519,-1,0
137520,2084N0400X,1
137521,2084P0800X,1
137522,-1,0
137523,-1,0
137524,-1,0
137525,2084P0800X,1
137526,-1,0
137527,207RC0000X,1
137528,2084P0800X,1
137529,-1,0
137530,2084N0400X,1
137531,-1,0
137532,2084P0800X,1
137533,-1,0
137534,-1,0
137535,-1,0
137536,-1,0
137537,-1,0
137538,2084P0800X,1
137539,-1,0
137540,-1,0
137541,-1,0
137542,-1,0
137543,2084P0800X,1
137544,-1,0
137545,-1,0
137546,2084P0800X,1
137547,-1,0
137548,-1,0
137549,-1,0
137550,-1,0
137551,-1,0
137552,-1,0
137553,-1,0
137554,2084P0800X,1
137555,-1,0
137556,2084P0800X,1
137557,-1,0
137558,2084P0800X,1
137559,-1,0
137560,-1,0
137561,-1,0
137562,-1,0
137563,-1,0
137564,-1,0
137565,-1,0
137566,-1,0
137567,207R00000X,1
137568,-1,0
137569,2084N0400X,1
137570,2084P0800X,1
137571,-1,0
137572,-1,0
137573,-1,0
137574,-1,0
137575,-1,0
137576,-1,0
137577,-1,0
137578,-1,0
137579,2084A0401X,1
137580,2084P0800X,1
137581,-1,0
137582,-1,0
137583,-1,0
137584,2084P0800X,1
137585,-1,0
137586,207R00000X,1
137587,-1,0
137588,-1,0
137589,-1,0
137590,207Q00000X,1
137591,-1,0
137592,-1,0
137593,-1,0
137594,2084P0800X,1
137595,-1,0
137596,-1,0
137597,-1,0
137598,-1,0
137599,-1,0
137600,-1,0
137601,-1,0
137602,-1,0
137603,2084N0400X,1
137604,-1,0
137605,-1,0
137606,2084N0400X,1
137607,-1,0
137608,-1,0
137609,-1,0
137610,-1,0
137611,207RG0100X,1
137612,-1,0
137613,-1,0
137614,-1,0
137615,2084P0804X,1
137616,-1,0
137617,-1,0
137618,-1,0
137619,-1,0
137620,2084P0800X,1
137621,-1,0
137622,-1,0
137623,-1,0
137624,-1,0
137625,2084N0400X,1
137626,-1,0
137627,-1,0
137628,-1,0
137629,-1,0
137630,207W00000X,1
137631,-1,0
137632,2084P0800X,1
137633,-1,0
137634,-1,0
137635,363L00000X,1
137636,207RA0401X,1
137637,2084N0400X,1
137638,-1,0
137639,-1,0
137640,-1,0
137641,2084P0800X,1
137642,-1,0
137643,2084P0800X,1
137644,207Q00000X,1
137645,-1,0
137646,-1,0
137647,207Q00000X,1
137648,-1,0
137649,-1,0
137650,-1,0
137651,-1,0
137652,-1,0
137653,-1,0
137654,-1,0
137655,2084N0400X,1
137656,-1,0
137657,-1,0
137658,-1,0
137659,-1,0
137660,207RP1001X,1
137661,2084P0800X,1
137662,2084N0400X,1
137663,207Q00000X,1
137664,-1,0
137665,-1,0
137666,2084P0800X,1
137667,208000000X,1
137668,-1,0
137669,-1,0
137670,-1,0
137671,-1,0
137672,2084S0012X,1
137673,207R00000X,1
137674,-1,0
137675,-1,0
137676,-1,0
137677,-1,0
137678,-1,0
137679,-1,0
137680,-1,0
137681,-1,0
137682,-1,0
137683,-1,0
137684,-1,0
137685,-1,0
137686,2084N0400X,1
137687,-1,0
137688,2084P0800X,1
137689,2084P0800X,1
137690,2084P0800X,1
137691,-1,0
137692,207RC0200X,1
137693,-1,0
137694,2084N0400X,1
137695,-1,0
137696,-1,0
137697,208000000X,1
137698,2084N0400X,1
137699,-1,0
137700,-1,0
137701,2084P0800X,1
137702,-1,0
137703,-1,0
137704,-1,0
137705,207R00000X,1
137706,2084N0600X,1
137707,-1,0
137708,-1,0
137709,207Q00000X,1
137710,-1,0
137711,-1,0
137712,-1,0
137713,-1,0
137714,-1,0
137715,2084N0400X,1
137716,-1,0
137717,2084N0400X,1
137718,390200000X,1
137719,2084N0400X,1
137720,207R00000X,1
137721,2081N0008X,1
137722,2084P0800X,1
137723,-1,0
137724,-1,0
137725,-1,0
137726,-1,0
137727,-1,0
137728,-1,0
137729,-1,0
137730,207Q00000X,1
137731,2084P0800X,1
137732,207R00000X,1
137733,-1,0
137734,-1,0
137735,-1,0
137736,-1,0
137737,-1,0
137738,-1,0
137739,2084N0400X,1
137740,-1,0
137741,-1,0
137742,-1,0
137743,-1,0
137744,-1,0
137745,-1,0
137746,2084N0400X,1
137747,207Q00000X,1
137748,-1,0
137749,363LF0000X,1
137750,-1,0
137751,2084P0800X,1
137752,-1,0
137753,-1,0
137754,-1,0
137755,-1,0
137756,-1,0
137757,207T00000X,1
137758,2084N0400X,1
137759,-1,0
137760,-1,1
137761,-1,0
137762,-1,0
137763,363A00000X,1
137764,-1,0
137765,-1,0
137766,2084N0400X,1
137767,-1,0
137768,2084N0400X,1
137769,207RH0003X,1
137770,2084N0400X,1
137771,-1,0
137772,-1,0
137773,-1,0
137774,207R00000X,1
137775,2084P0800X,1
137776,-1,0
137777,-1,0
137778,363LF0000X,1
137779,-1,0
137780,2084P0800X,1
137781,-1,0
137782,-1,0
137783,-1,0
137784,-1,0
137785,2084N0400X,1
137786,-1,0
137787,-1,0
137788,-1,0
137789,2084P0804X,1
137790,-1,0
137791,-1,0
137792,-1,0
137793,-1,0
137794,-1,0
137795,-1,0
137796,-1,0
137797,-1,0
137798,207RR0500X,1
137799,-1,0
137800,-1,0
137801,-1,0
137802,-1,0
137803,2084N0400X,1
137804,2084N0400X,1
137805,-1,0
137806,-1,0
137807,2084P0800X,1
137808,-1,0
137809,207R00000X,1
137810,-1,0
137811,-1,0
137812,-1,0
137813,-1,0
137814,-1,1
137815,-1,0
137816,2084P0800X,1
137817,2084P0800X,1
137818,2084P0800X,1
137819,-1,1
137820,-1,0
137821,-1,0
137822,174400000X,1
137823,-1,0
137824,-1,0
137825,-1,0
137826,-1,0
137827,-1,0
137828,2084N0400X,1
137829,2084P0800X,1
137830,-1,0
137831,-1,0
137832,-1,0
137833,-1,0
137834,207RX0202X,1
137835,207Q00000X,1
137836,-1,0
137837,-1,0
137838,-1,0
137839,2084P0802X,1
137840,-1,0
137841,2084P0800X,1
137842,207T00000X,1
137843,2084N0400X,1
137844,2084N0400X,1
137845,2084N0400X,1
137846,-1,0
137847,-1,0
137848,-1,1
137849,-1,0
137850,2084P0800X,1
137851,-1,1
137852,-1,0
137853,-1,0
137854,-1,0
137855,2084A2900X,1
137856,207RX0202X,1
137857,2084P0800X,1
137858,207R00000X,1
137859,2084N0400X,1
137860,-1,0
137861,-1,0
137862,-1,0
137863,2084P0800X,1
137864,-1,0
137865,-1,0
137866,-1,0
137867,-1,0
137868,2084P0800X,1
137869,-1,0
137870,-1,0
137871,2084P0800X,1
137872,-1,0
137873,2084P0800X,1
137874,207RG0100X,1
137875,-1,0
137876,207RG0300X,1
137877,-1,0
137878,-1,0
137879,-1,0
137880,2084P0800X,1
137881,207RG0100X,1
137882,207Q00000X,1
137883,207Q00000X,1
137884,-1,0
137885,-1,0
137886,-1,0
137887,-1,0
137888,208D00000X,1
137889,-1,0
137890,2084P0804X,1
137891,-1,0
137892,-1,0
137893,2084N0400X,1
137894,207R00000X,1
137895,-1,0
137896,-1,0
137897,207RP1001X,1
137898,-1,0
137899,2084N0402X,1
137900,2084N0400X,1
137901,2084P0800X,1
137902,-1,1
137903,-1,0
137904,-1,0
137905,-1,0
137906,-1,0
137907,-1,0
137908,-1,0
137909,2084N0400X,1
137910,-1,0
137911,-1,0
137912,-1,0
137913,-1,0
137914,208D00000X,1
137915,-1,0
137916,-1,0
137917,207R00000X,1
137918,-1,0
137919,-1,0
137920,-1,0
137921,-1,0
137922,-1,0
137923,-1,0
137924,207Q00000X,1
137925,-1,0
137926,-1,0
137927,-1,0
137928,-1,0
137929,-1,0
137930,-1,0
137931,-1,1
137932,2084P0800X,1
137933,-1,0
137934,-1,0
137935,-1,0
137936,207P00000X,1
137937,2084P0800X,1
137938,-1,0
137939,-1,0
137940,2084P0800X,1
137941,-1,0
137942,-1,0
137943,-1,0
137944,-1,1
137945,207RI0200X,1
137946,207Q00000X,1
137947,-1,0
137948,-1,0
137949,2084P0800X,1
137950,2084P0800X,1
137951,2084N0400X,1
137952,-1,0
137953,207Q00000X,1
137954,-1,0
137955,2084P0800X,1
137956,-1,0
137957,2084P0800X,1
137958,2084N0400X,1
137959,-1,0
137960,-1,0
137961,-1,0
137962,-1,1
137963,-1,0
137964,-1,0
137965,-1,0
137966,2084P0800X,1
137967,207R00000X,1
137968,-1,0
137969,-1,0
137970,2084N0400X,1
137971,-1,0
137972,-1,0
137973,207Q00000X,1
137974,207Q00000X,1
137975,-1,0
137976,-1,0
137977,-1,0
137978,-1,0
137979,2084F0202X,1
137980,-1,0
137981,207RC0000X,1
137982,-1,0
137983,2084P0800X,1
137984,207R00000X,1
137985,-1,0
137986,-1,0
137987,-1,0
137988,-1,0
137989,-1,0
137990,208VP0014X,1
137991,-1,0
137992,-1,0
137993,-1,0
137994,-1,0
137995,-1,0
137996,-1,0
137997,-1,0
137998,-1,0
137999,207R00000X,1
138000,-1,0
138001,207R00000X,1
138002,-1,0
138003,207QG0300X,1
138004,-1,0
138005,2084P0800X,1
138006,-1,0
138007,-1,0
138008,-1,0
138009,-1,1
138010,-1,0
138011,-1,0
138012,-1,0
138013,-1,0
138014,-1,0
138015,-1,0
138016,-1,0
138017,-1,0
138018,-1,0
138019,-1,0
138020,-1,0
138021,-1,0
138022,-1,0
138023,-1,0
138024,2084S0012X,1
138025,-1,0
138026,-1,0
138027,-1,0
138028,-1,0
138029,-1,0
138030,-1,0
138031,-1,0
138032,-1,0
138033,2084P0800X,1
138034,2084P0800X,1
138035,-1,0
138036,-1,0
138037,363A00000X,1
138038,-1,0
138039,207R00000X,1
138040,-1,0
138041,-1,0
138042,-1,0
138043,-1,0
138044,207R00000X,1
138045,207R00000X,1
138046,208000000X,1
138047,-1,0
138048,-1,0
138049,-1,0
138050,-1,0
138051,-1,0
138052,-1,0
138053,-1,0
138054,-1,0
138055,-1,0
138056,-1,0
138057,-1,0
138058,174400000X,1
138059,-1,0
138060,-1,0
138061,207N00000X,1
138062,-1,0
138063,-1,0
138064,-1,0
138065,-1,0
138066,-1,0
138067,-1,0
138068,-1,0
138069,2084P0800X,1
138070,207Q00000X,1
138071,2084P0800X,1
138072,2084N0400X,1
138073,-1,0
138074,-1,0
138075,204C00000X,1
138076,-1,0
138077,-1,0
138078,-1,0
138079,207Q00000X,1
138080,-1,0
138081,-1,0
138082,-1,0
138083,2084N0400X,1
138084,-1,0
138085,-1,0
138086,-1,0
138087,207Q00000X,1
138088,-1,0
138089,-1,0
138090,-1,0
138091,-1,0
138092,-1,0
138093,-1,0
138094,207RG0100X,1
138095,207Q00000X,1
138096,-1,0
138097,-1,0
138098,-1,0
138099,-1,0
138100,-1,0
138101,2084P0800X,1
138102,-1,0
138103,-1,0
138104,-1,0
138105,-1,0
138106,2084P0800X,1
138107,207R00000X,1
138108,-1,0
138109,-1,0
138110,2084N0400X,1
138111,-1,0
138112,207RI0011X,1
138113,-1,0
138114,-1,0
138115,-1,0
138116,-1,0
138117,2084N0400X,1
138118,-1,0
138119,-1,0
138120,-1,0
138121,-1,0
138122,-1,0
138123,-1,0
138124,-1,0
138125,2084P0800X,1
138126,-1,0
138127,-1,0
138128,-1,0
138129,-1,0
138130,-1,0
138131,-1,0
138132,-1,0
138133,-1,0
138134,207R00000X,1
138135,207Q00000X,1
138136,-1,0
138137,-1,0
138138,207N00000X,1
138139,-1,0
138140,207WX0120X,1
138141,-1,0
138142,-1,0
138143,-1,0
138144,-1,0
138145,-1,0
138146,2084N0400X,1
138147,-1,0
138148,-1,0
138149,-1,0
138150,207Q00000X,1
138151,-1,1
138152,-1,0
138153,-1,0
138154,-1,1
138155,-1,0
138156,-1,0
138157,-1,0
138158,-1,0
138159,-1,0
138160,2084P0800X,1
138161,2084P0800X,1
138162,-1,0
138163,-1,0
138164,-1,0
138165,-1,0
138166,-1,0
138167,207R00000X,1
138168,-1,0
138169,-1,0
138170,2084N0400X,1
138171,-1,0
138172,-1,0
138173,-1,0
138174,2084F0202X,1
138175,-1,0
138176,2084P0800X,1
138177,2084P0800X,1
138178,-1,0
138179,-1,0
138180,-1,0
138181,-1,0
138182,2084P0800X,1
138183,-1,0
138184,-1,0
138185,207N00000X,1
138186,2084N0400X,1
138187,-1,0
138188,-1,0
138189,-1,0
138190,-1,0
138191,-1,0
138192,-1,0
138193,-1,0
138194,-1,0
138195,2084P0800X,1
138196,2084N0400X,1
138197,207R00000X,1
138198,2084N0400X,1
138199,-1,0
138200,-1,0
138201,-1,0
138202,-1,0
138203,-1,0
138204,207Q00000X,1
138205,-1,0
138206,-1,0
138207,-1,0
138208,-1,0
138209,2084N0400X,1
138210,-1,0
138211,-1,0
138212,-1,0
138213,-1,0
138214,-1,0
138215,-1,0
138216,-1,0
138217,2084P0800X,1
138218,207N00000X,1
138219,207QG0300X,1
138220,363A00000X,1
138221,-1,0
138222,2084P0800X,1
138223,-1,0
138224,-1,0
138225,2084N0400X,1
138226,-1,1
138227,-1,0
138228,-1,0
138229,-1,0
138230,207R00000X,1
138231,207R00000X,1
138232,-1,0
138233,-1,0
138234,-1,0
138235,2084N0400X,1
138236,-1,0
138237,2084P0800X,1
138238,-1,0
138239,-1,0
138240,-1,0
138241,2084N0600X,1
138242,-1,0
138243,-1,0
138244,207N00000X,1
138245,-1,0
138246,-1,0
138247,-1,0
138248,-1,0
138249,-1,0
138250,-1,0
138251,2084N0400X,1
138252,-1,0
138253,-1,0
138254,-1,0
138255,2084N0400X,1
138256,207R00000X,1
138257,-1,0
138258,207Q00000X,1
138259,-1,0
138260,2084N0400X,1
138261,-1,0
138262,-1,0
138263,207Q00000X,1
138264,-1,0
138265,-1,0
138266,207Q00000X,1
138267,-1,0
138268,207R00000X,1
138269,-1,0
138270,-1,0
138271,-1,0
138272,2084P0800X,1
138273,-1,0
138274,-1,0
138275,-1,0
138276,-1,0
138277,-1,0
138278,-1,1
138279,-1,0
138280,-1,0
138281,-1,0
138282,2084N0400X,1
138283,-1,0
138284,207R00000X,1
138285,204D00000X,1
138286,-1,0
138287,207RI0011X,1
138288,207Q00000X,1
138289,2084N0400X,1
138290,-1,0
138291,-1,0
138292,-1,0
138293,-1,1
138294,207RH0003X,1
138295,-1,0
138296,-1,0
138297,-1,0
138298,2084N0400X,1
138299,207Q00000X,1
138300,174400000X,1
138301,-1,0
138302,-1,0
138303,-1,0
138304,-1,0
138305,-1,0
138306,-1,0
138307,-1,0
138308,207Q00000X,1
138309,-1,0
138310,-1,0
138311,-1,0
138312,-1,0
138313,-1,0
138314,-1,0
138315,-1,0
138316,207Q00000X,1
138317,-1,0
138318,-1,0
138319,-1,0
138320,364SP0808X,1
138321,2084N0400X,1
138322,-1,0
138323,-1,0
138324,-1,0
138325,-1,0
138326,390200000X,1
138327,2084P0800X,1
138328,2084N0400X,1
138329,-1,0
138330,-1,0
138331,-1,0
138332,-1,0
138333,-1,0
138334,2084N0400X,1
138335,207R00000X,1
138336,-1,0
138337,-1,0
138338,-1,0
138339,-1,0
138340,2084N0400X,1
138341,-1,0
138342,-1,0
138343,-1,0
138344,-1,0
138345,-1,0
138346,2084P0804X,1
138347,363L00000X,1
138348,-1,0
138349,-1,0
138350,-1,0
138351,-1,0
138352,207R00000X,1
138353,-1,0
138354,-1,0
138355,-1,0
138356,-1,0
138357,-1,0
138358,-1,0
138359,-1,0
138360,-1,0
138361,-1,0
138362,207R00000X,1
138363,-1,0
138364,-1,0
138365,-1,0
138366,2084N0400X,1
138367,-1,0
138368,-1,0
138369,-1,0
138370,2084N0400X,1
138371,207RG0100X,1
138372,-1,0
138373,-1,0
138374,-1,0
138375,-1,0
138376,207RH0003X,1
138377,-1,0
138378,-1,0
138379,-1,1
138380,2084N0400X,1
138381,-1,0
138382,-1,0
138383,-1,0
138384,-1,0
138385,-1,0
138386,-1,0
138387,-1,0
138388,2084N0400X,1
138389,-1,0
138390,-1,0
138391,-1,0
138392,2084P0800X,1
138393,-1,0
138394,207Q00000X,1
138395,207RG0100X,1
138396,-1,0
138397,-1,0
138398,-1,0
138399,-1,0
138400,-1,0
138401,2084N0400X,1
138402,-1,0
138403,-1,0
138404,-1,0
138405,-1,0
138406,2084N0400X,1
138407,-1,0
138408,2084N0400X,1
138409,-1,0
138410,-1,0
138411,-1,0
138412,-1,0
138413,-1,0
138414,-1,0
138415,-1,0
138416,208M00000X,1
138417,-1,0
138418,207Q00000X,1
138419,207N00000X,1
138420,207RG0100X,1
138421,-1,0
138422,2084P0800X,1
138423,-1,0
138424,-1,0
138425,-1,0
138426,-1,0
138427,-1,0
138428,-1,0
138429,-1,0
138430,-1,0
138431,-1,0
138432,-1,0
138433,2084P2900X,1
138434,-1,0
138435,-1,0
138436,-1,0
138437,-1,0
138438,-1,0
138439,-1,0
138440,2084P0800X,1
138441,2084P0800X,1
138442,207RH0003X,1
138443,2084N0400X,1
138444,-1,0
138445,-1,1
138446,-1,0
138447,-1,0
138448,2084N0400X,1
138449,2084P0800X,1
138450,207R00000X,1
138451,2084N0400X,1
138452,2084N0400X,1
138453,-1,0
138454,-1,0
138455,-1,0
138456,-1,0
138457,2084N0400X,1
138458,174400000X,1
138459,-1,0
138460,-1,0
138461,-1,0
138462,-1,0
138463,207R00000X,1
138464,207K00000X,1
138465,-1,0
138466,2084N0400X,1
138467,-1,0
138468,-1,0
138469,-1,0
138470,-1,0
138471,-1,0
138472,-1,0
138473,-1,0
138474,2084P0800X,1
138475,-1,0
138476,-1,0
138477,-1,0
138478,2084N0400X,1
138479,-1,0
138480,2084P0800X,1
138481,-1,0
138482,-1,0
138483,-1,0
138484,2084N0400X,1
138485,-1,1
138486,-1,0
138487,-1,0
138488,-1,0
138489,-1,0
138490,-1,0
138491,-1,0
138492,-1,0
138493,-1,1
138494,-1,0
138495,-1,0
138496,-1,1
138497,-1,0
138498,2084A0401X,1
138499,-1,0
138500,-1,0
138501,-1,0
138502,208000000X,1
138503,-1,0
138504,-1,0
138505,-1,0
138506,-1,0
138507,-1,0
138508,-1,0
138509,-1,0
138510,-1,0
138511,-1,0
138512,-1,1
138513,-1,0
138514,-1,0
138515,-1,0
138516,207R00000X,1
138517,-1,0
138518,2084N0400X,1
138519,2084N0400X,1
138520,-1,0
138521,2084P0800X,1
138522,-1,0
138523,-1,0
138524,-1,0
138525,-1,0
138526,-1,0
138527,-1,0
138528,-1,1
138529,-1,0
138530,-1,0
138531,2084P0800X,1
138532,-1,0
138533,-1,1
138534,-1,0
138535,2084N0400X,1
138536,-1,0
138537,-1,0
138538,-1,0
138539,-1,0
138540,-1,0
138541,-1,0
138542,-1,0
138543,-1,0
138544,-1,0
138545,-1,0
138546,-1,0
138547,-1,0
138548,2084N0400X,1
138549,-1,0
138550,-1,0
138551,-1,0
138552,207R00000X,1
138553,-1,0
138554,-1,0
138555,2084N0400X,1
138556,-1,0
138557,2084P0800X,1
138558,-1,0
138559,-1,0
138560,-1,0
138561,-1,0
138562,-1,0
138563,-1,1
138564,-1,0
138565,-1,0
138566,207R00000X,1
138567,-1,0
138568,-1,0
138569,-1,0
138570,-1,0
138571,-1,0
138572,-1,0
138573,-1,0
138574,-1,0
138575,-1,0
138576,2084P0800X,1
138577,2084N0400X,1
138578,-1,0
138579,-1,0
138580,207R00000X,1
138581,-1,0
138582,-1,0
138583,207RP1001X,1
138584,-1,0
138585,-1,0
138586,-1,0
138587,-1,0
138588,-1,0
138589,207Q00000X,1
138590,-1,0
138591,-1,0
138592,-1,0
138593,-1,0
138594,207RI0011X,1
138595,-1,0
138596,-1,1
138597,2084P0800X,1
138598,2084N0400X,1
138599,-1,0
138600,-1,0
138601,-1,0
138602,-1,0
138603,-1,0
138604,-1,0
138605,-1,0
138606,-1,0
138607,-1,0
138608,-1,0
138609,-1,0
138610,2084F0202X,1
138611,-1,0
138612,-1,0
138613,-1,0
138614,-1,1
